id,id,lat,lng,location,name,,,
"Pl Cementiri d'Horta, 9",156629,41.440603116199,2.155659198761,Barcelona,Cementiri d'Horta,Cemetery,http://tour-pedia.org/api/getPlaceDetails?id=156629,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=156629
"Plaça Mercè, 1",129568,41.379203579518,2.1793775971043,Barcelona,Basílica de la Mare de Déu de la Mercè,Church,http://tour-pedia.org/api/getPlaceDetails?id=129568,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=129568
Plaça de la Seu,130614,41.384052,2.176521,Barcelona,Catedral de la Santa Creu i Santa Eulàlia,Church,http://tour-pedia.org/api/getPlaceDetails?id=130614,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=130614
"calle Cardenal Vives i Tutó, 16",131124,41.393837570324,2.120001912117,Barcelona,ESGLÉSIA DELS CAPUTXINS DE SARRIÀ - MUSEU ETNOGRÀFIC ANDINO AMAZÒNIC,Church,http://tour-pedia.org/api/getPlaceDetails?id=131124,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=131124
Trevol 9-19,132080,41.426806758648,2.167515011204,Barcelona,Trévol - Església Evangèlica,Church,http://tour-pedia.org/api/getPlaceDetails?id=132080,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132080
,132105,41.399936135984,2.1215770313443,Barcelona,Parròquia de Sant Vicenç de Sarrià,Church,http://tour-pedia.org/api/getPlaceDetails?id=132105,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132105
,132432,41.380053,2.18889,Barcelona,Església de Sant Miquel del Port,Church,http://tour-pedia.org/api/getPlaceDetails?id=132432,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132432
Parc de Sant Martí,132543,41.420197758553,2.1967308159172,Barcelona,Sant Martí de Provençals,Church,http://tour-pedia.org/api/getPlaceDetails?id=132543,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132543
"Doctor Torrent, 3",132547,41.417202426665,2.1855068206787,Barcelona,Iglesia Evangélica Nueva Vida,Church,http://tour-pedia.org/api/getPlaceDetails?id=132547,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132547
Plaça de Santa Engràcia,132960,41.442441344261,2.180507183075,Barcelona,Iglesia de Santa Engràcia,Church,http://tour-pedia.org/api/getPlaceDetails?id=132960,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132960
"Santapau, 102",135519,41.4319579,2.17904085,Barcelona,Església Evangèlica Unida de Barcelona,Church,http://tour-pedia.org/api/getPlaceDetails?id=135519,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135519
"Carrer Petrarca, 52",137891,41.428521415891,2.1668240831363,Barcelona,Iglesia San Marcel,Church,http://tour-pedia.org/api/getPlaceDetails?id=137891,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137891
"C/ Monges, 27-33",138032,41.431401513722,2.1876955032349,Barcelona,Sant Pacià,Church,http://tour-pedia.org/api/getPlaceDetails?id=138032,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138032
"Paseig de Fabra i Puig, 260",138070,41.430375274872,2.1749815494469,Barcelona,Santa Eulalia,Church,http://tour-pedia.org/api/getPlaceDetails?id=138070,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138070
Plaça de la Mercè nº1,138093,41.379269609783,2.1791952197829,Barcelona,Basílica de la Mercè,Church,http://tour-pedia.org/api/getPlaceDetails?id=138093,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=138093
,139374,41.394078839288,2.2008648912899,Barcelona,Parroquia del Patriarca Abraham,Church,http://tour-pedia.org/api/getPlaceDetails?id=139374,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=139374
"Caracas, 13",139553,41.444237,2.204451,Barcelona,Iglesia Apostolica Internacional,Church,http://tour-pedia.org/api/getPlaceDetails?id=139553,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=139553
Plaza Monsen Clapes 18,140167,41.442018631567,2.1878242492676,Barcelona,Iglesia Parroquia San Juan de Mata,Church,http://tour-pedia.org/api/getPlaceDetails?id=140167,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=140167
,140287,41.390764,2.1229191597619,Barcelona,Iglesia De San Odón,Church,http://tour-pedia.org/api/getPlaceDetails?id=140287,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=140287
,140523,41.389945294444,2.1255891560766,Barcelona,Santuari De Santa Gemma,Church,http://tour-pedia.org/api/getPlaceDetails?id=140523,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=140523
Plaça de Lesseps,140536,41.406620119796,2.1489739896772,Barcelona,Esglèsia Parroquial Verge de Gràcia,Church,http://tour-pedia.org/api/getPlaceDetails?id=140536,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=140536
Caretera del Carmelo,140828,41.41893,2.157317,Barcelona,Iglesia Santa Maria Del Carmelo,Church,http://tour-pedia.org/api/getPlaceDetails?id=140828,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=140828
Cister 43,141023,41.412315041339,2.1310446875031,Barcelona,Monestir de valldonzella,Church,http://tour-pedia.org/api/getPlaceDetails?id=141023,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=141023
Passeig de Sant Joan 57,141592,41.398152689958,2.1712481255052,Barcelona,Parròquia de Sant Francesc de Sales,Church,http://tour-pedia.org/api/getPlaceDetails?id=141592,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=141592
"Carrer del Pare Miquel de Sarrià, 12",141669,41.40024076093,2.1206471516408,Barcelona,centre parroquial St. Viçens,Church,http://tour-pedia.org/api/getPlaceDetails?id=141669,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=141669
,141809,41.382371813116,2.1737290423785,Barcelona,Basilica Santa Maria Del Pi,Church,http://tour-pedia.org/api/getPlaceDetails?id=141809,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=141809
"Bertran, 14",141989,41.404966596156,2.1406629951281,Barcelona,Sant Francesc d'Assís,Church,http://tour-pedia.org/api/getPlaceDetails?id=141989,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=141989
Monestir 13,142010,41.39705289921,2.1252751350403,Barcelona,Real Monasterio de Santa Isabel,Church,http://tour-pedia.org/api/getPlaceDetails?id=142010,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=142010
,142775,41.40061607108,2.144465815659,Barcelona,Parroquia de Santa Inés,Church,http://tour-pedia.org/api/getPlaceDetails?id=142775,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=142775
,143158,41.410615109623,2.15394309694,Barcelona,Real Santuario San Jose De La Montana,Church,http://tour-pedia.org/api/getPlaceDetails?id=143158,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=143158
Avenida de Madrid,143470,41.37922372783,2.1283864974976,Barcelona,Parroquia santa tecla,Church,http://tour-pedia.org/api/getPlaceDetails?id=143470,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=143470
,144561,41.424587962749,2.1659604379711,Barcelona,San Antoni De Padua,Church,http://tour-pedia.org/api/getPlaceDetails?id=144561,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=144561
,144916,41.42856748999,2.165312714976,Barcelona,Val De Juli.,Church,http://tour-pedia.org/api/getPlaceDetails?id=144916,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=144916
,145101,41.43221282959,2.1708512306213,Barcelona,Parroquia Nostra Señora De Fatima,Church,http://tour-pedia.org/api/getPlaceDetails?id=145101,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145101
,145206,41.37619209677,2.1172345625289,Barcelona,Iglesia de Sant Ramon Nonat,Church,http://tour-pedia.org/api/getPlaceDetails?id=145206,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145206
Vilamari 76,145276,41.442768573761,2.1721976995468,Barcelona,Esglesia de Vilamari,Church,http://tour-pedia.org/api/getPlaceDetails?id=145276,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145276
Sant Antoni Maria Claret 49,146938,41.406666136481,2.1676109742746,Barcelona,Esg. Sant Antoni Maria Claret,Church,http://tour-pedia.org/api/getPlaceDetails?id=146938,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146938
,147185,41.416460926684,2.2001254353501,Barcelona,Parroquia Sant Lluis Gonzaga,Church,http://tour-pedia.org/api/getPlaceDetails?id=147185,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147185
Plaça De L'esglesia 1,147355,41.420958,2.205156,Barcelona,Parroquia de Sant Vicenç de Montalt,Church,http://tour-pedia.org/api/getPlaceDetails?id=147355,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147355
Ramon Turro,147381,41.405366141178,2.2105693817139,Barcelona,Sant Francesc de Paula,Church,http://tour-pedia.org/api/getPlaceDetails?id=147381,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147381
,147549,41.40650882702,2.1333003044128,Barcelona,Parròquia dels Sants Gervasi i Protasi. Mare de Déu de la Bonanova,Church,http://tour-pedia.org/api/getPlaceDetails?id=147549,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=147549
"Ferran, 28",148203,41.381439116673,2.1755526274531,Barcelona,Esglèsia de Sant Jaume Apòstol,Church,http://tour-pedia.org/api/getPlaceDetails?id=148203,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148203
Passeig de Manuel Girona 25,149421,41.390665725382,2.1248892852982,Barcelona,Esglesia De Sant Odo,Church,http://tour-pedia.org/api/getPlaceDetails?id=149421,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=149421
"Pl Ferran Casablancas, 4",150063,41.401342439527,2.133686542511,Barcelona,Parroquia de La Paz (Verge de la Pau),Church,http://tour-pedia.org/api/getPlaceDetails?id=150063,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=150063
,150538,41.398403028416,2.1511994678583,Barcelona,Templo Del Tibidabo,Church,http://tour-pedia.org/api/getPlaceDetails?id=150538,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=150538
,151228,41.411764547778,2.198488111762,Barcelona,El Lokal Church,Church,http://tour-pedia.org/api/getPlaceDetails?id=151228,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=151228
,151342,41.418412226803,2.1858956713872,Barcelona,Parroquia Sant Joan Bosco,Church,http://tour-pedia.org/api/getPlaceDetails?id=151342,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=151342
"Calle de Luis Sagnier, 62",151742,41.424544898746,2.1736810542951,Barcelona,Iglesia Adventista Del Séptimo Día En Guinardó,Church,http://tour-pedia.org/api/getPlaceDetails?id=151742,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=151742
Sant Sebastià,152170,41.428504723852,2.1920018215853,Barcelona,Parròquia Sant Josep Manyanet,Church,http://tour-pedia.org/api/getPlaceDetails?id=152170,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=152170
,152256,41.401189576543,2.1140091377633,Barcelona,Capella Sagrat Cor,Church,http://tour-pedia.org/api/getPlaceDetails?id=152256,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=152256
"Pedraforca, 2",153338,41.460626569878,2.1746492385864,Barcelona,Parròquia Sant Bernat i Centre Cruïlla,Church,http://tour-pedia.org/api/getPlaceDetails?id=153338,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=153338
aragó,154202,41.395934192058,2.1706366539001,Barcelona,Cathedral Revival Church - Barcelona,Church,http://tour-pedia.org/api/getPlaceDetails?id=154202,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=154202
Carrer D'Antoni Costa,154338,41.431086712522,2.1828525060873,Barcelona,Iglesia Parróquia Sant Esteve,Church,http://tour-pedia.org/api/getPlaceDetails?id=154338,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=154338
Plaça de la Concòrdia,154369,41.392569373904,2.1104868365199,Barcelona,Esglesi de Santa Maria del Remei,Church,http://tour-pedia.org/api/getPlaceDetails?id=154369,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=154369
,154576,41.373458249073,2.1725149595911,Barcelona,Parròquia S. Pere Claver,Church,http://tour-pedia.org/api/getPlaceDetails?id=154576,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=154576
"Poeta Cabanyes, 80",154822,41.371863393917,2.1645546510177,Barcelona,Parròquia de Sant Salvador,Church,http://tour-pedia.org/api/getPlaceDetails?id=154822,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=154822
Carrer de la MARE de DÉU dels REIS 12,155122,41.413089484119,2.1464033158701,Barcelona,Església Ortodoxa Russa,Church,http://tour-pedia.org/api/getPlaceDetails?id=155122,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=155122
"Carrer del Bon Pastor, 7, 46920 Mislata",155360,41.39405579404,2.1500003818691,Barcelona,Església Mare de Déu de Núria,Church,http://tour-pedia.org/api/getPlaceDetails?id=155360,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=155360
Carrer Del Carme,156209,41.383134172066,2.1712433269591,Barcelona,Iglesia Belen,Church,http://tour-pedia.org/api/getPlaceDetails?id=156209,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=156209
Sant Antoni Maria Claret 162,156379,41.4433508,2.201007,Barcelona,Esglèsia de la Santa Creu i Sant Pau,Church,http://tour-pedia.org/api/getPlaceDetails?id=156379,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=156379
"c. de Saldes, 3",156579,41.428006886959,2.1366262435913,Barcelona,Església Sant Genís dels Agudells,Church,http://tour-pedia.org/api/getPlaceDetails?id=156579,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=156579
"carrer del santuari, 116",156631,41.418682816405,2.157289981842,Barcelona,Santuari de la Mare de Déu del Mont Carmel,Church,http://tour-pedia.org/api/getPlaceDetails?id=156631,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=156631
Rectoria,156794,41.432834609711,2.158241146241,Barcelona,Parroquia De Sant Joan D'Horta,Church,http://tour-pedia.org/api/getPlaceDetails?id=156794,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=156794
"Roger de Llúria, 70",156877,41.394463689863,2.1671791420682,Barcelona,Claustre Parròquia de la Puríssima Concepció,Church,http://tour-pedia.org/api/getPlaceDetails?id=156877,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=156877
Jerico,158522,41.421469,2.139725,Barcelona,Parroquia Sant Crist,Church,http://tour-pedia.org/api/getPlaceDetails?id=158522,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=158522
,158746,41.4375595,2.1505956,Barcelona,Sant joan de horta,Church,http://tour-pedia.org/api/getPlaceDetails?id=158746,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=158746
,158838,41.365825653076,2.1391327381134,Barcelona,Parròquia Sant Bartomeu,Church,http://tour-pedia.org/api/getPlaceDetails?id=158838,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=158838
,159751,41.419769532988,2.1964187350172,Barcelona,esglesia sant marti,Church,http://tour-pedia.org/api/getPlaceDetails?id=159751,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=159751
,160492,41.429613,2.161745,Barcelona,Iglesia Ni Cristo Barcelona,Church,http://tour-pedia.org/api/getPlaceDetails?id=160492,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=160492
,160763,41.39263076855,2.1103382829608,Barcelona,Església de Santa Maria de Montserrat,Church,http://tour-pedia.org/api/getPlaceDetails?id=160763,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=160763
,161665,41.387199,2.187614,Barcelona,Parroquia Castrense De La Ciudadela,Church,http://tour-pedia.org/api/getPlaceDetails?id=161665,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=161665
,162001,41.411051,2.156549,Barcelona,Parròquia Mare de Déu de la Salut,Church,http://tour-pedia.org/api/getPlaceDetails?id=162001,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=162001
Cantabria,162095,41.419952392578,2.2010641098022,Barcelona,Iglesia Evangelica - Cantabria,Church,http://tour-pedia.org/api/getPlaceDetails?id=162095,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=162095
C/ Ginebra 35,162213,41.382025203541,2.1900880336761,Barcelona,IEB Barceloneta,Church,http://tour-pedia.org/api/getPlaceDetails?id=162213,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=162213
,162396,41.359199523926,2.1450552940369,Barcelona,Parroquia Mare de Deu de Port,Church,http://tour-pedia.org/api/getPlaceDetails?id=162396,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=162396
Travessera de gràcia 401,163381,41.410292653261,2.1706403187837,Barcelona,Parròquia del Sant Esperit,Church,http://tour-pedia.org/api/getPlaceDetails?id=163381,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=163381
"Carrer de tapioles,10",163397,41.374137878418,2.1647338867188,Barcelona,Parroquia santa madrona,Church,http://tour-pedia.org/api/getPlaceDetails?id=163397,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=163397
,164812,41.41606995347,2.0585662680744,Barcelona,Santa Creu d'Olorda,Church,http://tour-pedia.org/api/getPlaceDetails?id=164812,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=164812
,164832,41.375840494981,2.137229703654,Barcelona,Parroquia de Santa Maria de Sants,Church,http://tour-pedia.org/api/getPlaceDetails?id=164832,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=164832
"Av. Mare De Deu De Montaserrar, 144",165262,41.417632746288,2.1714544634749,Barcelona,Parroquia Nuestra Señora de Montserrat,Church,http://tour-pedia.org/api/getPlaceDetails?id=165262,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=165262
"Carrer Pere IV, 398",165450,41.411159,2.204291,Barcelona,Parròquia del Sagrat Cor de Jesús,Church,http://tour-pedia.org/api/getPlaceDetails?id=165450,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=165450
"Plaça Major Del Rectoret, 1",166219,41.427356719971,2.0920701026916,Barcelona,Centre Evangélic Aplec Sagrat,Church,http://tour-pedia.org/api/getPlaceDetails?id=166219,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=166219
,167326,41.379736,2.179979,Barcelona,Boda Alex Y Octavia,Church,http://tour-pedia.org/api/getPlaceDetails?id=167326,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=167326
Cicantabria 31,167538,41.419679168266,2.2004375418983,Barcelona,La Iglesia de JesuCristo de los Santos de los Ultimos Dias,Church,http://tour-pedia.org/api/getPlaceDetails?id=167538,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=167538
Vallespir,168772,41.401462100591,2.1381934922143,Barcelona,Capella Agustinas,Church,http://tour-pedia.org/api/getPlaceDetails?id=168772,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=168772
Viaducte De Vallcarca 7,169493,41.413081,2.144317,Barcelona,Parroquia de Sant Jordi,Church,http://tour-pedia.org/api/getPlaceDetails?id=169493,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=169493
Carrer D'Aribau 162-166,129488,41.392602290309,2.1541397621001,Barcelona,Dry Martini,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=129488,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=129488
Carrer d'Aribau 77,129513,41.389429062209,2.1580060860493,Barcelona,Espit Chupitos,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=129513,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=129513
Passatge de la Banca 5,129526,41.377240351811,2.1772035155317,Barcelona,El Bosc de les Fades,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=129526,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=129526
Carrer de Santaló 46,129655,41.395998578604,2.1452307701111,Barcelona,Gimlet,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=129655,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=129655
Mandri 58,129762,41.404837,2.132054,Barcelona,Bar Mandri,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=129762,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=129762
"C/ Fontrodona, 35",129791,41.372381622994,2.1666945353048,Barcelona,Maumau,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=129791,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=129791
"Ronda Universitat, 35",129848,41.387133011603,2.1677693137887,Barcelona,Milano,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=129848,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=129848
La Rambla 116,129942,41.382907972467,2.1717471771011,Barcelona,Patagonia Bar,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=129942,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=129942
"Carrer de Torrijos, 66-72",129952,41.404116,2.158189,Barcelona,Chatelet Bar,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=129952,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=129952
"Francesc Tàrrega, 22",130569,41.422641084096,2.1803998947144,Barcelona,Coctelería Torre Rosa,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=130569,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=130569
"Rafael Batlle, 11",130619,41.395499581209,2.1275281906128,Barcelona,Twist Barcelona Cocteleria,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=130619,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=130619
Rocafort 19,130698,41.376112121243,2.157607925671,Barcelona,XIX Bar,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=130698,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=130698
Carrer de la Mercé 26,130918,41.380238069179,2.1804964542389,Barcelona,Rabipelao,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=130918,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=130918
Vallfogona 10,131433,41.403025,2.156971,Barcelona,Velcro Bar,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=131433,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=131433
"Passeig Don Joan Borbó Comte Barcelona, 66",132363,41.376064605392,2.1889390422175,Barcelona,FOC Barceloneta,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=132363,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=132363
"Carrer Coroleu, 6",133033,41.432747699797,2.1886174144527,Barcelona,El Cor de la Vinya,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=133033,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133033
"Travessera de les Corts, 300",133542,41.387750733333,2.136681,Barcelona,In Blue,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=133542,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133542
"Torrent de l'Olla, 148",133933,41.403227311869,2.1560872732999,Barcelona,Eeh..?,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=133933,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133933
Nou de la Rambla 97,134129,41.375598,2.170689,Barcelona,Cosmo,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=134129,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=134129
"Planeta, 39",134276,41.401968580611,2.156873976623,Barcelona,L'Entresòl,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=134276,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=134276
Dos de Maig 277,134804,41.409022891505,2.1795407774389,Barcelona,Casablanca,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=134804,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=134804
"Camp, 17",135853,41.402549761027,2.1372968325351,Barcelona,Gin Fizz,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=135853,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=135853
"Avinguda de Madrid, 198",136432,41.381139475,2.133462,Barcelona,Cornelia Night,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=136432,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136432
"C. París, 186",136982,41.393616233949,2.1533739566803,Barcelona,Slow Barcelona Cocktails & Boîte,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=136982,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=136982
"Passeig del Taulat, 262",137404,41.408715903487,2.2172993050392,Barcelona,Executive Club Hilton Diagonal Mar BCN,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=137404,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=137404
,142883,41.368938088417,2.153201,Barcelona,La Terrassa Del MNAC,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=142883,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=142883
,142995,41.351227,2.146166,Barcelona,Rodi,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=142995,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=142995
"Carrer de Sant Pau, 126",143093,41.375367476247,2.167911529541,Barcelona,Ultramarinos Hendrick's Bar,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=143093,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=143093
Plaça Doctor Andreu 1,143445,41.41611624969,2.1314120292664,Barcelona,Merbeyé,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=143445,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=143445
"Ciutat de Balaguer, 67",145624,41.404883310135,2.1334719657898,Barcelona,Opinião,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=145624,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=145624
Aragón 639-641,146243,41.411201597294,2.1898655350247,Barcelona,Naranjito,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=146243,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146243
Carrer de la mercé 27,146901,41.380654669079,2.1807619929314,Barcelona,Sor Rita Bar,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=146901,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=146901
,151659,41.437884596693,2.1914505958557,Barcelona,Marley,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=151659,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=151659
,153431,41.412586785924,2.1360453749014,Barcelona,mirablau,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=153431,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=153431
Passatge De La Concepció 14,156505,41.394531957354,2.1598818046531,Barcelona,Boca Chica,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=156505,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=156505
,156915,41.389808006837,2.1186292831519,Barcelona,carrer de george collins,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=156915,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=156915
Consellers 4 Bajos,158226,41.382556573657,2.181388596007,Barcelona,Collage Art & Cocktails Social Club,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=158226,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=158226
,159792,41.381509304633,2.109461347793,Barcelona,Coppelia Juan Carlos I,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=159792,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=159792
,160681,41.399713668984,2.2143356737625,Barcelona,Boo Beach Club,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=160681,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=160681
,163974,41.386402434857,2.1674910204683,Barcelona,Saint Christopher's Bar,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=163974,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=163974
Aribau 125,164803,41.391378682092,2.155122756958,Barcelona,Soda Bus,Cocktail Bar,http://tour-pedia.org/api/getPlaceDetails?id=164803,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=164803
